amount,hour,tx_1h,is_international,is_night,Class
131.4,20,1,0,0,0
146.86,17,0,0,0,0
370.54,12,2,0,0,0
85.23,23,1,0,1,0
41.8,1,3,0,1,0
104.54,18,1,0,0,0
7.09,14,3,0,0,0
227.69,11,1,0,0,0
12.71,14,2,1,0,0
39.73,17,3,0,0,0
169.14,13,2,0,0,0
90.96,5,0,0,1,0
50.03,11,0,0,0,0
64.14,19,3,0,0,0
192.79,22,0,0,0,0
41.55,5,3,1,1,1
203.75,8,4,0,0,0
9.23,3,4,0,1,0
149.97,16,0,0,0,0
188.09,1,3,0,1,0
20.07,15,3,0,0,0
56.27,23,0,0,1,0
18.09,13,4,0,0,0
122.62,7,1,0,0,0
76.65,13,1,0,0,0
100.87,1,0,0,1,0
21.88,15,1,0,0,0
23.79,3,1,0,1,0
4.24,0,2,0,1,0
38.87,22,2,1,0,0
82.04,19,1,0,0,0
195.15,13,2,0,0,0
109.94,7,1,0,0,0
57.16,2,2,0,1,0
306.02,4,0,0,1,1
127.03,5,2,0,1,0
266.16,21,1,0,0,0
74.99,7,1,0,0,0
29.96,5,2,0,1,0
5.43,5,3,0,1,0
129.49,3,3,1,1,0
12.93,6,2,0,0,0
36.06,23,2,0,1,0
76.03,18,3,1,0,0
83.11,6,1,0,0,0
91.77,2,3,0,1,0
18.18,7,4,0,0,0
47.76,0,1,0,1,0
96.02,0,1,0,1,0
350.05,13,4,1,0,0
130.06,5,3,0,1,0
255.88,9,2,0,0,0
143.64,13,1,0,0,0
89.58,3,1,0,1,0
21.32,5,2,0,1,0
109.87,15,4,0,0,0
97.65,20,3,1,0,0
92.25,0,3,1,1,1
67.29,5,1,0,1,0
75.22,8,5,0,0,0
40.71,14,1,0,0,0
73.25,11,2,0,0,0
22.01,2,3,0,1,0
163.57,10,3,0,0,0
20.55,14,6,0,0,0
8.88,2,2,0,1,0
57.31,13,3,0,0,0
107.38,1,2,0,1,0
57.57,3,3,0,1,0
32.4,18,2,0,0,0
81.68,11,3,0,0,0
42.62,1,1,0,1,0
270.11,16,2,0,0,0
255.94,2,1,0,1,0
69.79,9,0,0,0,0
39.73,15,5,0,0,0
133.61,21,3,0,0,0
3.74,8,1,0,0,0
64.39,10,2,0,0,0
41.0,20,1,0,0,0
253.24,14,2,0,0,0
1.21,2,3,0,1,0
80.48,15,1,0,0,0
134.96,20,0,0,0,0
66.36,20,3,0,0,0
8.93,20,1,0,0,0
359.22,11,4,0,0,0
72.98,22,0,1,0,0
95.24,4,1,0,1,0
27.0,6,1,0,0,0
66.07,8,1,0,0,0
56.06,20,2,0,0,0
7.78,17,2,1,0,0
11.22,20,1,0,0,0
181.69,7,1,0,0,0
27.42,11,3,0,0,0
21.69,19,5,0,0,0
70.3,1,2,0,1,0
146.42,9,2,0,0,0
6.39,18,2,0,0,0
85.99,8,1,0,0,0
12.69,23,3,0,1,0
3.71,7,1,0,0,0
5.42,23,1,0,1,0
179.68,23,3,0,1,0
12.55,23,1,0,1,0
4.62,0,4,0,1,0
57.61,5,0,0,1,0
185.79,11,1,0,0,0
30.44,23,0,0,1,0
54.77,18,2,0,0,0
4.07,16,1,1,0,0
59.62,1,0,0,1,0
86.18,10,6,0,0,0
84.61,17,1,0,0,0
40.41,22,0,0,0,0
37.91,21,4,0,0,0
11.27,10,3,0,0,0
45.7,17,0,0,0,0
10.48,7,3,0,0,0
145.5,14,1,1,0,0
338.95,8,0,0,0,0
350.9,14,2,0,0,0
200.3,6,2,0,0,0
91.83,19,6,0,0,0
120.69,12,1,1,0,0
33.58,12,1,0,0,0
99.63,0,3,0,1,0
60.82,19,0,0,0,0
65.78,3,4,0,1,0
141.79,23,1,1,1,0
33.12,3,1,0,1,0
38.28,3,1,0,1,0
258.55,12,1,0,0,0
5.79,1,2,0,1,0
66.48,22,3,0,0,0
243.96,14,3,0,0,0
94.25,3,1,1,1,0
79.06,5,1,0,1,0
28.73,2,0,0,1,0
42.05,6,0,0,0,0
191.09,5,1,0,1,0
81.92,2,2,0,1,0
72.31,3,1,1,1,1
10.49,9,2,0,0,0
1.62,20,3,0,0,0
331.55,8,1,0,0,0
47.32,5,2,0,1,0
92.44,19,3,0,0,0
8.31,10,0,1,0,0
114.92,6,2,0,0,0
269.66,17,2,0,0,0
85.72,3,2,0,1,0
13.48,4,1,0,1,0
87.16,3,2,0,1,0
145.39,3,3,0,1,0
52.16,12,4,0,0,0
211.89,15,4,0,0,0
104.61,13,0,0,0,0
229.51,10,2,0,0,0
97.69,1,3,0,1,0
14.07,21,0,0,0,0
37.06,13,1,1,0,0
22.54,23,5,1,1,1
239.5,23,1,0,1,0
142.88,6,1,0,0,0
112.82,10,1,0,0,0
35.81,3,1,0,1,0
20.34,6,4,0,0,0
141.24,15,2,0,0,0
64.28,5,0,0,1,0
25.59,5,2,0,1,0
95.87,1,1,1,1,1
4.12,23,1,0,1,0
39.48,7,3,0,0,0
63.22,6,1,0,0,0
16.01,23,1,1,1,1
417.69,13,1,1,0,0
23.46,8,0,0,0,0
13.97,14,3,0,0,0
22.76,21,5,0,0,0
146.56,17,1,0,0,0
55.43,11,0,0,0,0
83.34,22,4,0,0,0
2.12,18,7,0,0,0
3.5,12,1,0,0,0
59.03,6,1,0,0,0
169.64,9,3,0,0,0
216.49,9,4,0,0,0
9.07,1,2,0,1,0
77.3,13,0,0,0,0
244.45,12,3,0,0,0
49.1,21,1,0,0,0
176.94,5,1,0,1,0
14.35,8,4,0,0,0
273.95,12,3,0,0,0
139.2,8,1,0,0,0
283.59,12,4,0,0,0
112.89,4,2,1,1,0
45.16,13,2,1,0,0
278.35,4,3,1,1,0
32.24,8,0,0,0,0
40.37,7,2,0,0,0
120.67,6,1,0,0,0
144.95,7,1,0,0,0
265.08,21,0,0,0,0
22.92,2,0,0,1,0
159.95,22,5,0,0,0
134.15,23,2,0,1,0
6.59,14,2,0,0,0
48.98,7,4,0,0,0
33.24,0,3,0,1,0
36.31,6,0,0,0,0
407.14,18,3,1,0,0
102.94,1,2,0,1,0
126.47,13,2,0,0,0
375.58,17,3,0,0,0
47.35,14,0,0,0,0
161.87,13,0,0,0,0
57.01,23,0,1,1,1
203.66,18,1,0,0,0
19.93,18,1,0,0,0
295.05,21,1,0,0,0
24.69,16,2,0,0,0
39.49,21,1,0,0,0
141.14,18,3,0,0,0
50.05,15,2,0,0,0
93.7,19,1,0,0,0
58.8,18,2,0,0,0
135.62,0,1,0,1,0
25.92,18,3,0,0,0
6.02,6,2,0,0,0
35.66,22,2,0,0,0
64.3,10,3,0,0,0
18.39,4,2,0,1,0
43.82,16,0,0,0,0
51.08,10,1,0,0,0
5.91,23,0,0,1,0
87.54,7,0,0,0,0
215.71,9,4,0,0,0
16.46,11,1,0,0,0
91.08,9,4,0,0,0
109.28,12,3,0,0,0
54.36,17,4,0,0,0
120.76,9,3,0,0,0
52.89,18,2,0,0,0
70.25,19,1,0,0,0
0.74,16,1,0,0,0
117.67,19,2,0,0,0
108.28,15,1,0,0,0
3.92,4,2,0,1,0
45.93,2,0,0,1,0
386.48,14,2,0,0,0
54.6,1,2,0,1,0
69.7,12,1,0,0,0
240.72,21,0,0,0,0
126.32,7,1,0,0,0
87.24,22,0,0,0,0
159.85,16,2,0,0,0
199.78,3,3,0,1,0
61.04,18,2,0,0,0
64.46,21,0,0,0,0
48.78,8,0,0,0,0
340.24,22,0,0,0,0
119.46,14,2,0,0,0
8.69,8,3,0,0,0
198.75,23,4,0,1,0
65.5,20,2,0,0,0
7.12,8,1,0,0,0
79.79,13,1,0,0,0
53.98,22,1,0,0,0
210.17,20,2,0,0,0
22.81,15,1,0,0,0
175.14,23,3,0,1,0
81.57,22,1,0,0,0
5.62,16,1,0,0,0
357.0,12,4,0,0,0
71.87,8,1,0,0,0
34.37,14,0,0,0,0
63.38,6,2,1,0,0
195.09,0,2,0,1,0
36.37,0,1,0,1,0
21.4,4,3,0,1,0
13.82,23,1,0,1,0
35.36,8,2,0,0,0
151.43,11,1,1,0,0
63.8,5,2,0,1,0
25.81,12,1,0,0,0
18.17,7,1,0,0,0
40.46,14,1,0,0,0
281.22,5,1,0,1,1
42.01,5,1,0,1,0
443.32,3,1,0,1,1
66.4,10,1,0,0,0
19.74,20,2,1,0,0
221.77,17,0,0,0,0
61.68,2,0,0,1,0
123.67,2,3,0,1,0
411.73,11,4,0,0,0
5.15,20,1,0,0,0
10.17,20,2,0,0,0
127.46,5,2,0,1,0
33.1,20,5,0,0,0
20.37,5,3,0,1,0
4.02,7,2,0,0,0
2.21,14,0,0,0,0
148.94,17,2,0,0,0
14.44,19,1,0,0,0
63.06,15,1,0,0,0
93.11,5,3,0,1,0
55.92,20,1,0,0,0
2.75,16,4,0,0,0
153.02,8,3,0,0,0
1.06,18,4,0,0,0
143.5,17,3,0,0,0
223.78,22,0,0,0,0
56.71,4,2,0,1,0
76.69,5,5,0,1,0
64.81,11,2,0,0,0
49.3,10,3,1,0,0
218.41,15,1,0,0,0
224.37,19,1,0,0,0
40.92,16,0,0,0,0
95.47,19,2,0,0,0
261.6,8,2,0,0,0
327.17,0,2,0,1,0
71.12,2,2,0,1,0
60.3,20,3,0,0,0
32.67,22,2,0,0,0
319.11,8,3,1,0,0
15.41,21,1,0,0,0
86.71,18,0,1,0,0
33.21,12,1,0,0,0
32.71,22,1,0,0,0
51.91,13,2,0,0,0
671.96,19,2,0,0,0
5.65,18,1,0,0,0
86.4,22,0,0,0,0
8.62,6,1,0,0,0
16.79,3,4,0,1,0
57.9,11,3,0,0,0
71.43,22,2,0,0,0
29.95,13,2,0,0,0
38.05,1,0,1,1,0
9.1,0,0,0,1,0
36.13,17,1,0,0,0
339.8,19,2,0,0,0
289.51,7,4,0,0,0
40.78,2,5,0,1,0
84.6,5,1,0,1,0
240.35,21,2,0,0,0
0.62,12,1,0,0,0
166.43,8,3,0,0,0
296.36,8,2,0,0,0
9.58,19,2,1,0,0
17.61,8,3,1,0,0
323.77,14,0,0,0,0
77.12,12,2,0,0,0
1.43,21,2,0,0,0
29.79,15,2,0,0,0
59.77,1,2,1,1,1
118.06,13,0,0,0,0
132.11,5,4,0,1,0
538.64,1,1,0,1,0
33.9,7,2,0,0,0
77.27,3,1,0,1,0
76.21,20,0,0,0,0
52.03,23,1,0,1,0
18.53,13,4,0,0,0
379.23,10,0,0,0,0
191.95,23,3,0,1,0
68.98,13,5,0,0,0
92.44,11,3,0,0,0
25.78,15,2,1,0,0
78.48,5,2,0,1,0
118.73,19,1,0,0,0
72.4,0,1,1,1,1
463.41,11,4,0,0,0
94.51,6,1,0,0,0
46.36,7,1,1,0,0
147.91,8,3,0,0,0
18.69,1,2,0,1,0
48.53,16,3,0,0,0
42.61,19,2,0,0,0
56.53,12,0,0,0,0
152.23,4,4,0,1,0
66.2,9,0,0,0,0
157.99,11,4,0,0,0
85.92,16,1,0,0,0
41.87,20,2,0,0,0
166.06,5,0,0,1,0
27.22,2,0,1,1,0
25.41,14,3,0,0,0
70.22,6,0,0,0,0
30.23,5,3,1,1,0
0.91,3,1,0,1,0
104.5,18,3,0,0,0
71.56,4,2,0,1,0
58.97,2,1,0,1,0
341.03,8,2,0,0,0
84.68,5,0,1,1,0
199.09,12,2,1,0,0
15.02,21,1,0,0,0
84.21,19,1,0,0,0
202.48,3,3,0,1,0
87.49,1,0,0,1,0
126.59,3,3,1,1,0
46.53,7,3,0,0,0
9.7,12,1,0,0,0
61.23,9,3,0,0,0
50.17,17,2,0,0,0
201.79,8,2,0,0,0
27.97,0,0,0,1,0
340.32,12,2,0,0,0
317.34,17,3,0,0,0
28.45,14,4,0,0,0
42.78,1,2,0,1,0
225.91,10,6,0,0,0
339.99,13,0,0,0,0
58.6,21,0,0,0,0
38.71,14,0,0,0,0
74.67,13,2,0,0,0
116.4,15,4,0,0,0
31.95,22,0,0,0,0
133.36,14,3,0,0,0
5.3,18,1,0,0,0
5.06,8,2,0,0,0
48.82,4,1,0,1,0
43.61,4,3,0,1,0
37.93,10,1,0,0,0
67.53,19,2,0,0,0
38.67,23,1,0,1,0
21.35,3,1,0,1,0
37.03,19,1,0,0,0
368.51,17,4,1,0,0
52.95,2,5,0,1,0
58.83,3,1,0,1,0
85.93,13,3,0,0,0
409.48,6,1,0,0,0
27.65,7,2,0,0,0
114.34,23,1,0,1,0
125.87,15,1,0,0,0
93.48,19,5,0,0,0
9.27,14,3,0,0,0
112.97,6,3,0,0,0
6.62,16,0,0,0,0
90.67,21,2,0,0,0
134.55,21,1,0,0,0
23.7,21,2,0,0,0
184.28,11,2,0,0,0
3.08,17,1,0,0,0
185.67,23,3,0,1,0
61.68,13,0,0,0,0
24.54,14,4,0,0,0
14.36,14,3,0,0,0
306.42,4,3,1,1,1
7.54,15,0,1,0,0
22.2,4,0,0,1,0
42.74,1,1,0,1,0
96.82,19,3,0,0,0
78.7,8,2,1,0,0
13.43,21,3,0,0,0
34.21,8,4,0,0,0
27.28,3,3,0,1,0
24.02,14,5,0,0,0
52.96,10,1,0,0,0
121.75,0,0,1,1,0
24.52,17,3,0,0,0
45.68,0,2,0,1,0
49.58,7,3,0,0,0
374.89,15,2,0,0,0
309.37,21,2,0,0,0
161.01,17,1,0,0,0
27.66,21,1,0,0,0
7.05,8,4,0,0,0
38.11,11,1,0,0,0
31.03,18,7,0,0,0
70.51,17,4,0,0,0
150.39,4,1,0,1,0
195.42,1,2,0,1,0
186.35,6,1,0,0,0
44.58,9,0,0,0,0
116.23,14,3,0,0,0
37.52,6,3,0,0,0
6.28,4,1,0,1,0
120.92,14,1,0,0,0
0.99,19,0,0,0,0
52.62,19,3,1,0,0
39.96,14,3,0,0,0
118.21,9,0,0,0,0
145.35,23,2,0,1,0
36.25,13,5,0,0,0
166.93,9,0,0,0,0
34.8,16,3,0,0,0
59.12,20,1,0,0,0
129.84,13,1,0,0,0
118.06,1,1,0,1,0
437.16,15,1,0,0,0
25.51,12,3,0,0,0
108.57,8,4,0,0,0
94.08,6,0,0,0,0
246.63,15,0,0,0,0
17.0,9,5,0,0,0
139.35,23,0,0,1,0
84.0,21,4,0,0,0
32.11,8,0,0,0,0
64.33,21,4,0,0,0
40.61,22,2,0,0,0
86.59,6,4,0,0,0
219.82,15,1,0,0,0
84.24,8,2,0,0,0
99.89,23,3,0,1,0
73.14,16,2,0,0,0
5.25,19,1,0,0,0
26.51,6,1,0,0,0
67.73,10,1,0,0,0
37.14,7,1,0,0,0
20.06,6,4,0,0,0
70.14,18,0,0,0,0
38.98,19,0,0,0,0
29.86,11,1,0,0,0
62.36,6,1,0,0,0
14.3,7,1,0,0,0
262.76,6,2,0,0,0
202.27,5,2,0,1,0
122.97,8,0,0,0,0
11.23,12,3,0,0,0
149.56,6,2,0,0,0
165.0,7,1,0,0,0
146.0,21,2,0,0,0
12.1,16,1,0,0,0
103.26,16,2,0,0,0
179.77,15,0,0,0,0
86.12,21,1,0,0,0
103.96,1,2,0,1,0
61.32,7,0,0,0,0
75.23,16,2,0,0,0
3.5,12,1,0,0,0
101.88,17,3,0,0,0
8.5,23,1,0,1,0
57.1,21,2,1,0,0
34.62,9,1,1,0,0
78.84,1,1,0,1,0
14.32,1,2,0,1,0
117.65,13,2,0,0,0
158.48,15,0,0,0,0
17.84,6,1,0,0,0
11.02,20,2,0,0,0
15.73,20,0,1,0,0
209.66,23,5,0,1,0
75.12,11,0,0,0,0
62.97,22,3,0,0,0
11.28,13,3,0,0,0
104.86,3,2,0,1,0
202.5,3,4,0,1,0
176.13,17,4,0,0,0
98.36,2,2,0,1,0
7.83,0,2,0,1,0
11.92,16,4,0,0,0
5.06,6,3,1,0,0
29.77,15,1,0,0,0
14.58,4,1,0,1,0
30.12,18,1,0,0,0
48.62,6,1,0,0,0
286.44,13,0,0,0,0
94.26,1,6,0,1,1
180.17,2,2,0,1,0
123.91,16,5,0,0,0
11.94,15,1,0,0,0
133.15,7,0,0,0,0
32.17,17,0,0,0,0
101.92,14,1,0,0,0
41.7,6,0,0,0,0
606.29,8,0,0,0,0
30.59,5,1,0,1,0
32.73,17,0,0,0,0
266.89,17,1,0,0,0
2.5,23,3,0,1,0
119.3,13,2,0,0,0
129.22,13,2,0,0,0
181.02,13,3,0,0,0
366.67,3,2,0,1,0
371.33,3,2,0,1,1
6.75,14,1,0,0,0
172.51,14,1,0,0,0
103.93,17,4,0,0,0
104.23,13,1,0,0,0
13.74,0,1,0,1,0
105.04,9,5,0,0,0
404.46,19,0,0,0,0
242.84,9,4,0,0,0
57.83,9,1,0,0,0
4.08,23,2,0,1,0
44.99,1,1,0,1,0
175.09,7,1,0,0,0
120.9,0,1,0,1,0
61.5,0,2,0,1,0
5.67,3,4,0,1,0
55.67,6,3,0,0,0
63.3,8,3,0,0,0
263.88,15,1,0,0,0
102.47,4,6,0,1,0
37.35,1,0,1,1,0
74.51,22,1,0,0,0
6.83,10,0,0,0,0
359.61,17,4,0,0,0
44.64,18,0,0,0,0
64.98,12,1,0,0,0
43.89,23,1,0,1,0
114.73,10,1,0,0,0
108.54,19,5,0,0,0
125.64,18,4,0,0,0
31.22,16,0,0,0,0
37.93,4,1,1,1,0
13.38,12,5,0,0,0
106.57,19,4,0,0,0
4.06,0,1,0,1,0
91.05,9,2,1,0,0
203.79,7,1,0,0,0
221.49,23,3,0,1,0
59.61,7,0,0,0,0
61.49,18,3,0,0,0
8.01,5,0,0,1,0
111.1,11,0,0,0,0
172.18,6,0,0,0,0
28.06,15,4,0,0,0
54.7,8,2,0,0,0
182.54,20,6,0,0,0
209.66,21,1,1,0,0
27.86,9,1,0,0,0
79.98,9,3,0,0,0
21.38,9,5,0,0,0
10.75,19,2,0,0,0
242.05,15,5,0,0,0
171.76,0,1,0,1,0
142.73,16,1,0,0,0
5.0,20,2,0,0,0
185.62,13,1,0,0,0
57.63,18,2,1,0,0
41.92,20,1,0,0,0
79.07,20,0,0,0,0
9.58,16,2,0,0,0
141.32,13,0,0,0,0
87.33,7,2,0,0,0
20.65,20,1,0,0,0
20.85,20,0,0,0,0
20.36,8,1,0,0,0
5.87,7,3,0,0,0
88.62,12,2,0,0,0
183.48,16,3,0,0,0
1.77,18,1,1,0,0
5.02,6,2,0,0,0
85.04,16,2,0,0,0
171.2,0,2,0,1,0
39.56,4,4,0,1,0
43.02,5,0,0,1,0
90.72,1,1,0,1,0
32.05,15,2,0,0,0
2.7,21,4,0,0,0
132.89,4,0,0,1,0
98.26,4,2,1,1,0
86.93,11,3,0,0,0
135.36,2,3,0,1,0
112.46,15,2,0,0,0
23.05,5,3,0,1,0
43.46,14,3,0,0,0
13.48,14,0,0,0,0
13.91,15,0,0,0,0
112.76,19,3,0,0,0
195.62,12,2,0,0,0
328.96,11,0,1,0,0
98.98,9,5,0,0,0
20.35,13,0,0,0,0
11.17,1,0,0,1,0
167.59,2,2,0,1,0
86.45,8,4,1,0,0
96.31,10,4,0,0,0
152.08,10,2,0,0,0
121.5,21,2,0,0,0
179.85,9,1,0,0,0
5.79,13,3,0,0,0
137.64,8,0,1,0,0
190.28,19,6,0,0,0
33.71,20,2,0,0,0
102.29,9,2,0,0,0
37.71,21,3,0,0,0
316.94,8,1,1,0,1
3.4,4,3,0,1,0
86.7,7,0,0,0,0
18.21,10,2,0,0,0
124.56,0,1,0,1,0
19.35,20,2,0,0,0
26.84,9,1,0,0,0
68.2,0,1,0,1,0
246.32,21,2,0,0,0
23.79,6,2,0,0,0
15.58,13,0,0,0,0
142.29,4,0,1,1,0
69.44,16,1,0,0,0
242.8,21,4,0,0,0
15.85,20,3,0,0,0
103.83,5,3,0,1,0
26.51,15,0,0,0,0
17.05,10,1,1,0,0
115.02,9,2,0,0,0
90.06,14,2,0,0,0
140.58,6,2,0,0,0
37.03,22,1,0,0,0
59.42,1,1,0,1,0
52.0,11,2,0,0,0
414.08,18,2,0,0,0
34.57,11,0,0,0,0
34.93,15,0,0,0,0
43.78,5,0,0,1,0
83.15,2,2,0,1,0
29.08,1,0,0,1,0
246.85,19,1,0,0,0
30.88,4,1,0,1,0
226.16,10,2,0,0,0
10.92,2,2,1,1,0
106.88,2,3,0,1,0
237.5,21,6,1,0,0
18.48,4,2,0,1,0
345.23,21,4,0,0,0
60.31,22,3,0,0,0
291.35,10,2,0,0,0
112.95,2,1,0,1,0
35.89,12,3,0,0,0
20.86,20,0,0,0,0
36.2,7,3,0,0,0
9.76,19,0,0,0,0
15.53,9,4,0,0,0
11.06,1,2,0,1,0
54.98,3,1,0,1,0
158.76,17,0,0,0,0
15.24,18,1,0,0,0
13.96,3,0,0,1,0
103.12,19,1,0,0,0
21.96,8,2,0,0,0
10.27,15,5,0,0,0
18.25,5,2,0,1,0
257.35,3,2,0,1,0
172.3,8,0,0,0,0
43.71,12,5,0,0,0
106.66,8,2,0,0,0
77.06,5,1,1,1,0
113.05,20,3,1,0,0
114.78,18,1,0,0,0
99.08,13,1,0,0,0
30.94,20,4,0,0,0
3.98,14,1,0,0,0
60.8,2,1,0,1,0
221.62,4,3,0,1,0
84.28,20,2,0,0,0
178.61,17,3,0,0,0
478.24,13,4,0,0,0
17.87,15,1,0,0,0
117.69,13,1,0,0,0
112.18,8,1,0,0,0
390.98,14,6,0,0,0
424.06,6,1,0,0,0
116.05,13,1,1,0,0
27.92,5,0,0,1,0
160.22,20,3,0,0,0
11.32,14,1,0,0,0
151.73,19,0,0,0,0
241.01,7,3,0,0,0
48.26,1,5,0,1,0
99.6,7,1,1,0,0
56.24,0,2,0,1,0
57.58,16,1,0,0,0
37.16,18,4,0,0,0
143.6,4,1,0,1,0
275.16,21,0,0,0,0
282.6,19,1,0,0,0
19.21,15,0,0,0,0
207.74,6,1,0,0,0
133.72,6,0,0,0,0
29.15,17,1,0,0,0
6.97,17,4,0,0,0
31.2,1,3,0,1,0
243.28,14,1,0,0,0
100.29,13,1,0,0,0
127.67,17,2,0,0,0
29.73,8,2,0,0,0
127.08,13,5,0,0,0
2.85,4,2,0,1,0
47.05,10,0,0,0,0
98.55,7,1,0,0,0
15.79,4,0,0,1,0
173.16,10,1,0,0,0
26.79,4,0,0,1,0
105.64,16,3,0,0,0
51.95,21,2,0,0,0
90.64,3,0,0,1,0
11.37,14,5,0,0,0
1.71,18,3,0,0,0
240.31,21,2,0,0,0
31.42,1,3,1,1,1
171.3,23,1,0,1,0
733.9,16,3,0,0,0
23.75,11,6,1,0,1
30.81,23,0,0,1,0
108.73,16,0,0,0,0
336.53,9,1,0,0,0
247.47,17,3,0,0,0
69.89,18,5,0,0,0
158.53,17,3,0,0,0
14.59,12,2,0,0,0
379.15,13,1,0,0,0
333.41,23,5,0,1,1
17.88,15,4,0,0,0
35.59,17,2,0,0,0
10.55,17,2,1,0,0
31.71,15,6,0,0,0
169.26,16,2,0,0,0
47.53,6,2,0,0,0
9.26,11,0,0,0,0
41.89,1,1,0,1,0
398.37,9,3,0,0,0
99.34,4,1,0,1,0
53.81,20,3,1,0,0
18.22,2,0,0,1,0
428.14,18,4,0,0,0
171.95,12,3,0,0,0
33.06,11,3,1,0,0
7.26,2,4,0,1,0
5.83,5,3,1,1,1
12.83,13,2,0,0,0
86.93,3,4,0,1,0
264.17,12,2,0,0,0
68.67,18,1,0,0,0
185.12,17,2,0,0,0
59.04,2,1,0,1,0
123.3,19,2,0,0,0
131.63,5,1,0,1,0
19.11,15,0,1,0,0
44.82,19,2,0,0,0
101.42,23,2,0,1,0
7.33,2,3,0,1,0
44.87,11,4,0,0,0
76.53,18,3,0,0,0
557.92,18,3,0,0,0
64.35,23,2,0,1,0
169.31,3,1,1,1,0
56.58,0,0,1,1,0
159.16,1,3,0,1,0
90.49,12,0,0,0,0
217.68,12,2,0,0,0
52.92,1,3,0,1,0
92.71,18,0,0,0,0
99.43,21,2,0,0,0
54.02,23,3,0,1,0
15.58,15,2,0,0,0
9.82,11,4,0,0,0
1.68,0,1,0,1,0
206.78,8,1,0,0,0
26.98,16,1,1,0,0
23.76,9,1,0,0,0
133.19,17,1,0,0,0
38.57,18,2,0,0,0
70.53,6,4,0,0,0
17.73,18,1,0,0,0
321.25,23,3,0,1,0
190.77,14,0,0,0,0
199.36,8,5,0,0,0
52.22,9,1,0,0,0
143.7,22,5,0,0,0
15.53,19,2,0,0,0
0.87,19,2,0,0,0
2.02,3,0,0,1,0
88.33,5,0,0,1,0
60.77,3,2,0,1,0
72.98,4,0,0,1,0
0.75,8,3,1,0,0
54.94,11,3,0,0,0
126.61,22,0,0,0,0
58.46,7,4,1,0,0
131.76,20,3,0,0,0
26.53,4,3,0,1,0
167.74,10,2,0,0,0
88.78,22,0,0,0,0
23.67,10,1,1,0,0
27.01,12,5,0,0,0
98.89,13,0,0,0,0
177.16,7,1,0,0,0
53.72,17,7,0,0,0
29.88,18,0,1,0,0
201.75,11,2,0,0,0
110.64,11,2,0,0,0
59.44,17,2,0,0,0
66.92,9,0,0,0,0
22.85,6,0,0,0,0
98.56,17,0,0,0,0
44.43,11,1,0,0,0
543.65,13,2,0,0,0
65.43,14,3,0,0,0
66.53,15,0,0,0,0
83.44,1,2,0,1,0
248.6,17,2,0,0,0
161.35,11,1,0,0,0
59.99,15,4,0,0,0
126.83,12,0,0,0,0
88.25,19,3,0,0,0
67.8,16,1,0,0,0
21.36,17,2,0,0,0
62.35,2,4,0,1,0
28.21,22,1,1,0,0
246.32,9,3,0,0,0
40.86,0,2,0,1,0
304.21,5,2,0,1,1
76.15,2,0,0,1,0
99.84,18,0,1,0,0
78.29,3,3,0,1,0
13.86,19,0,0,0,0
47.13,22,1,1,0,0
10.44,2,6,0,1,1
97.54,7,4,0,0,0
59.22,7,4,0,0,0
150.5,6,2,0,0,0
24.91,1,2,0,1,0
17.98,20,2,0,0,0
52.14,5,0,0,1,0
261.16,15,6,0,0,0
123.93,9,1,0,0,0
54.29,3,2,0,1,0
72.83,12,3,0,0,0
8.8,9,2,0,0,0
417.18,20,1,0,0,0
109.78,13,3,0,0,0
33.6,8,2,0,0,0
88.14,10,4,0,0,0
11.6,22,2,0,0,0
337.66,17,1,0,0,0
19.21,10,2,0,0,0
104.42,16,2,1,0,0
28.16,1,1,0,1,0
126.43,2,2,0,1,0
149.98,10,3,0,0,0
111.91,17,1,0,0,0
95.32,2,1,0,1,0
223.0,14,2,1,0,0
8.19,10,0,0,0,0
40.18,10,1,0,0,0
28.54,19,1,0,0,0
442.4,10,2,0,0,0
49.33,18,3,1,0,0
131.91,0,0,0,1,0
115.43,4,1,0,1,0
23.84,9,6,0,0,0
27.31,9,1,0,0,0
33.03,13,0,0,0,0
52.95,1,0,0,1,0
26.7,3,0,0,1,0
1.98,1,5,0,1,1
211.52,17,3,0,0,0
337.0,12,3,0,0,0
41.79,18,2,0,0,0
41.33,4,3,0,1,0
0.71,19,1,0,0,0
114.02,1,0,1,1,0
174.55,10,0,0,0,0
15.85,17,0,0,0,0
17.4,5,1,1,1,0
156.1,22,3,0,0,0
95.79,9,2,0,0,0
4.59,21,1,0,0,0
97.43,22,2,0,0,0
36.95,16,2,0,0,0
46.0,21,1,0,0,0
146.85,10,3,0,0,0
166.57,18,1,0,0,0
51.14,16,2,0,0,0
294.04,23,3,0,1,0
52.17,3,2,0,1,0
147.77,23,2,0,1,0
66.14,13,1,0,0,0
227.82,19,1,0,0,0
238.34,3,0,0,1,0
9.15,13,2,0,0,0
275.66,3,2,0,1,0
174.6,5,1,0,1,0
156.69,8,1,0,0,0
22.43,20,0,0,0,0
163.54,11,2,0,0,0
189.8,7,1,0,0,0
34.13,23,3,0,1,0
304.2,3,1,0,1,1
5.11,4,5,0,1,0
16.24,5,2,0,1,0
77.13,4,0,0,1,0
85.75,18,1,0,0,0
103.61,7,3,0,0,0
1.71,8,1,0,0,0
322.81,14,4,0,0,0
4.56,3,1,0,1,0
15.44,8,1,0,0,0
1.41,6,7,0,0,0
